waktu,username,text;
2022-02-07 14:41:20+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 599';
2022-02-07 14:41:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15428';
2022-02-07 14:41:15+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 598';
2022-02-07 14:41:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15427';
2022-02-07 14:41:11+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 597';
2022-02-07 14:41:06+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 596';
2022-02-07 14:41:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15426';
2022-02-07 14:41:01+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 595';
2022-02-07 14:40:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15425';
2022-02-07 14:40:55+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 594';
2022-02-07 14:40:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15424';
2022-02-07 14:40:51+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 593';
2022-02-07 14:40:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15423';
2022-02-07 14:40:45+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 592';
2022-02-07 14:40:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15422';
2022-02-07 14:40:41+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 591';
2022-02-07 14:40:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15421';
2022-02-07 14:40:36+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 590';
2022-02-07 14:40:31+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 589';
2022-02-07 14:40:26+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 588';
2022-02-07 14:40:22+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 587';
2022-02-07 14:40:19+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15420';
2022-02-07 14:40:17+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 586';
2022-02-07 14:40:11+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 585';
2022-02-07 14:40:07+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 584';
2022-02-07 14:40:02+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 583';
2022-02-07 14:39:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15419';
2022-02-07 14:39:57+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 582';
2022-02-07 14:39:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15418';
2022-02-07 14:39:53+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 581';
2022-02-07 14:39:48+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 580';
2022-02-07 14:39:47+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15417';
2022-02-07 14:39:43+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 579';
2022-02-07 14:39:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15416';
2022-02-07 14:39:38+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 578';
2022-02-07 14:39:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15415';
2022-02-07 14:39:33+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 577';
2022-02-07 14:39:29+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 576';
2022-02-07 14:39:24+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 575';
2022-02-07 14:39:20+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 574';
2022-02-07 14:39:15+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 573';
2022-02-07 14:39:10+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 572';
2022-02-07 14:39:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15414';
2022-02-07 14:39:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15413';
2022-02-07 14:39:02+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 571';
2022-02-07 14:38:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15412';
2022-02-07 14:38:54+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 570';
2022-02-07 14:38:48+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 569';
2022-02-07 14:38:47+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15410';
2022-02-07 14:38:41+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 568';
2022-02-07 14:38:36+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 567';
2022-02-07 14:38:32+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 566';
2022-02-07 14:38:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15409';
2022-02-07 14:38:27+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 565';
2022-02-07 14:38:26+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15408';
2022-02-07 14:38:25+00:00,ًcesanne ia,b'di grabfood ada yang jualan biasanya jam segini';
2022-02-07 14:38:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15407';
2022-02-07 14:38:22+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 564';
2022-02-07 14:38:17+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 563';
2022-02-07 14:38:12+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 562';
2022-02-07 14:38:04+00:00,Joe~,b'Waktunya Bagi Hoki iPhone 12 GrabFood dan GrabMart lagi lagi BAGI HOKI BAGIHOKI BAGIHOKI BAGIHOKI 4 561';
2022-02-07 14:38:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15406';
2022-02-07 14:37:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15405';
2022-02-07 14:37:52+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15404';
2022-02-07 14:37:47+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15403';
2022-02-07 14:37:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15402';
2022-02-07 14:37:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15401';
2022-02-07 14:37:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15400';
2022-02-07 14:37:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15399';
2022-02-07 14:36:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15398';
2022-02-07 14:36:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15397';
2022-02-07 14:36:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15396';
2022-02-07 14:36:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15395';
2022-02-07 14:36:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15394';
2022-02-07 14:36:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15393';
2022-02-07 14:36:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15392';
2022-02-07 14:36:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15391';
2022-02-07 14:36:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15390';
2022-02-07 14:35:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15389';
2022-02-07 14:35:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15388';
2022-02-07 14:35:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15387';
2022-02-07 14:35:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15386';
2022-02-07 14:35:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15385';
2022-02-07 14:35:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15384';
2022-02-07 14:35:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15383';
2022-02-07 14:35:24+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15382';
2022-02-07 14:35:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15381';
2022-02-07 14:35:19+00:00,Firdaus Andhika,b'RT Nuhun pisaaan Kak Ditaa Silahkan yang mau order bisa cuss ke GoFood dan GrabFood lagi ada pr';
2022-02-07 14:35:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15380';
2022-02-07 14:35:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15379';
2022-02-07 14:35:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15378';
2022-02-07 14:34:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15377';
2022-02-07 14:34:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15376';
2022-02-07 14:34:46+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15375';
2022-02-07 14:34:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15374';
2022-02-07 14:34:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15373';
2022-02-07 14:33:10+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15372';
2022-02-07 14:33:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15371';
2022-02-07 14:32:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15370';
2022-02-07 14:32:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15369';
2022-02-07 14:32:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15368';
2022-02-07 14:32:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15367';
2022-02-07 14:32:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15366';
2022-02-07 14:32:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15365';
2022-02-07 14:32:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15364';
2022-02-07 14:32:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15363';
2022-02-07 14:31:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15362';
2022-02-07 14:31:51+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15361';
2022-02-07 14:31:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15360';
2022-02-07 14:31:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15359';
2022-02-07 14:31:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15358';
2022-02-07 14:31:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15357';
2022-02-07 14:31:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15356';
2022-02-07 14:31:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15355';
2022-02-07 14:31:08+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15354';
2022-02-07 14:31:03+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15353';
2022-02-07 14:30:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15352';
2022-02-07 14:30:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15351';
2022-02-07 14:30:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15350';
2022-02-07 14:30:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15349';
2022-02-07 14:30:38+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15348';
2022-02-07 14:30:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15347';
2022-02-07 14:30:30+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15346';
2022-02-07 14:30:24+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15345';
2022-02-07 14:30:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15344';
2022-02-07 14:30:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15343';
2022-02-07 14:30:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15342';
2022-02-07 14:30:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15341';
2022-02-07 14:30:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15340';
2022-02-07 14:29:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15339';
2022-02-07 14:29:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15338';
2022-02-07 14:29:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15337';
2022-02-07 14:29:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15336';
2022-02-07 14:29:33+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15335';
2022-02-07 14:29:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15334';
2022-02-07 14:29:24+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:29:24+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15333';
2022-02-07 14:29:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15332';
2022-02-07 14:29:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15331';
2022-02-07 14:29:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15330';
2022-02-07 14:29:10+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:29:03+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15329';
2022-02-07 14:28:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15328';
2022-02-07 14:28:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15327';
2022-02-07 14:28:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15326';
2022-02-07 14:28:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15325';
2022-02-07 14:28:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15324';
2022-02-07 14:28:28+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15323';
2022-02-07 14:28:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15322';
2022-02-07 14:28:18+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:28:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15321';
2022-02-07 14:27:52+00:00,💼Nano💼☆🐇♒🐇☆,b'Cobain yuk';
2022-02-07 14:27:25+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:27:10+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:26:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15320';
2022-02-07 14:26:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15319';
2022-02-07 14:26:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15318';
2022-02-07 14:26:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15317';
2022-02-07 14:26:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15316';
2022-02-07 14:26:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15315';
2022-02-07 14:26:15+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15314';
2022-02-07 14:26:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:26:10+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15313';
2022-02-07 14:26:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15312';
2022-02-07 14:26:00+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15311';
2022-02-07 14:25:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15310';
2022-02-07 14:25:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15309';
2022-02-07 14:25:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15308';
2022-02-07 14:25:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15307';
2022-02-07 14:25:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15306';
2022-02-07 14:25:28+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15305';
2022-02-07 14:25:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15304';
2022-02-07 14:25:19+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15303';
2022-02-07 14:25:11+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI x';
2022-02-07 14:25:10+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15301';
2022-02-07 14:25:03+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15300';
2022-02-07 14:24:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15299';
2022-02-07 14:24:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15298';
2022-02-07 14:24:31+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15297';
2022-02-07 14:24:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15296';
2022-02-07 14:24:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15295';
2022-02-07 14:24:15+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15294';
2022-02-07 14:24:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15293';
2022-02-07 14:24:00+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15292';
2022-02-07 14:23:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 15291';
