Reksa Dana;Bulan;Y;X1;X2
Reksa Dana Nikko Indonesia Equity Fund;Januari 2016;0.01;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Februari 2016;0.02;0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;Maret 2016;0.02;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;April 2016;-0.02;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juni 2016;0.05;0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juli 2016;0.05;0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2016;0.03;0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;September 2016;0.00;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2016;0.01;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;November 2016;-0.06;-0.05;0.00
Reksa Dana Nikko Indonesia Equity Fund;Desember 2016;0.04;0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Januari 2017;-0.01;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Februari 2017;0.02;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Maret 2017;0.03;0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;April 2017;0.01;0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Mei 2017;0.01;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juni 2017;0.01;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juli 2017;-0.01;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2017;0.00;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;September 2017;-0.04;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2017;0.03;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;November 2017;-0.03;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Desember 2017;0.04;0.06;0.00
Reksa Dana Nikko Indonesia Equity Fund;Januari 2018;0.06;0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Maret 2018;-0.10;-0.07;0.00
Reksa Dana Nikko Indonesia Equity Fund;April 2018;-0.02;-0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Mei 2018;0.00;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juni 2018;-0.08;-0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juli 2018;0.02;0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2018;0.03;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;September 2018;-0.01;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;November 2018;0.03;0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;Desember 2018;0.02;0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Januari 2019;0.06;0.05;0.00
Reksa Dana Nikko Indonesia Equity Fund;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Maret 2019;0.02;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;April 2019;0.01;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juni 2019;0.04;0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juli 2019;-0.01;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2019;-0.04;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;September 2019;-0.02;-0.03;0.00
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2019;0.00;0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;November 2019;-0.04;-0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Desember 2019;0.06;0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;Januari 2020;-0.07;-0.06;0.00
Reksa Dana Nikko Indonesia Equity Fund;Februari 2020;-0.08;-0.09;0.01
Reksa Dana Pacific Equity Flexi Fund;Januari 2016;-0.07;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Februari 2016;0.01;0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;Maret 2016;0.02;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;April 2016;-0.04;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Mei 2016;0.02;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Juni 2016;0.01;0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Juli 2016;0.01;0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Agustus 2016;0.02;0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;September 2016;-0.12;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Oktober 2016;-0.16;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;November 2016;-0.01;-0.05;0.00
Reksa Dana Pacific Equity Flexi Fund;Desember 2016;-0.06;0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Januari 2017;-0.05;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Februari 2017;-0.12;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Maret 2017;0.02;0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;April 2017;-0.02;0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Mei 2017;0.04;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Juni 2017;0.01;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Juli 2017;0.04;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Agustus 2017;-0.01;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;September 2017;-0.04;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Oktober 2017;0.00;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;November 2017;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Desember 2017;0.09;0.06;0.00
Reksa Dana Pacific Equity Flexi Fund;Januari 2018;-0.06;0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;Februari 2018;0.05;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Maret 2018;0.10;-0.07;0.00
Reksa Dana Pacific Equity Flexi Fund;April 2018;-0.01;-0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Mei 2018;-0.02;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Juni 2018;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Juli 2018;0.00;0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Agustus 2018;0.01;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;September 2018;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Oktober 2018;-0.01;-0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;November 2018;0.02;0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;Desember 2018;-0.02;0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Januari 2019;-0.05;0.05;0.00
Reksa Dana Pacific Equity Flexi Fund;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Maret 2019;0.10;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;April 2019;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Mei 2019;0.12;-0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Juni 2019;0.17;0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Juli 2019;0.00;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Agustus 2019;0.03;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;September 2019;-0.02;-0.03;0.00
Reksa Dana Pacific Equity Flexi Fund;Oktober 2019;-0.02;0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;November 2019;0.00;-0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Desember 2019;-0.01;0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;Januari 2020;-0.07;-0.06;0.00
Reksa Dana Pacific Equity Flexi Fund;Februari 2020;-0.02;-0.09;0.01
Reksa Dana Pacific Equity Growth Fund;Januari 2016;-0.10;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Februari 2016;0.04;0.03;0.00
Reksa Dana Pacific Equity Growth Fund;Maret 2016;0.04;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;April 2016;-0.05;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Mei 2016;0.02;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Juni 2016;-0.01;0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Juli 2016;0.00;0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Agustus 2016;0.00;0.03;0.00
Reksa Dana Pacific Equity Growth Fund;September 2016;-0.12;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Oktober 2016;-0.14;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;November 2016;0.09;-0.05;0.00
Reksa Dana Pacific Equity Growth Fund;Desember 2016;-0.05;0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Januari 2017;-0.05;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Februari 2017;-0.05;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Maret 2017;0.01;0.03;0.00
Reksa Dana Pacific Equity Growth Fund;April 2017;0.02;0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Mei 2017;0.06;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Juni 2017;0.00;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Juli 2017;0.02;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Agustus 2017;-0.01;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;September 2017;-0.05;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Oktober 2017;0.03;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;November 2017;-0.02;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Desember 2017;0.07;0.06;0.00
Reksa Dana Pacific Equity Growth Fund;Januari 2018;0.03;0.03;0.00
Reksa Dana Pacific Equity Growth Fund;Februari 2018;0.01;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Maret 2018;0.01;-0.07;0.00
Reksa Dana Pacific Equity Growth Fund;April 2018;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Juni 2018;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Juli 2018;0.01;0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Agustus 2018;0.01;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;September 2018;0.01;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Oktober 2018;0.00;-0.03;0.00
Reksa Dana Pacific Equity Growth Fund;November 2018;0.00;0.03;0.00
Reksa Dana Pacific Equity Growth Fund;Desember 2018;-0.02;0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Januari 2019;-0.06;0.05;0.00
Reksa Dana Pacific Equity Growth Fund;Februari 2019;-0.02;-0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Maret 2019;0.12;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;April 2019;-0.02;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Mei 2019;0.00;-0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Juni 2019;0.00;0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Juli 2019;0.00;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Agustus 2019;0.03;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;September 2019;0.00;-0.03;0.00
Reksa Dana Pacific Equity Growth Fund;Oktober 2019;-0.01;0.01;0.00
Reksa Dana Pacific Equity Growth Fund;November 2019;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Desember 2019;0.01;0.04;0.00
Reksa Dana Pacific Equity Growth Fund;Januari 2020;-0.08;-0.06;0.00
Reksa Dana Pacific Equity Growth Fund;Februari 2020;-0.02;-0.09;0.01
Reksa Dana Pacific Equity Optimum Fund;Januari 2016;-0.06;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Februari 2016;0.04;0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;Maret 2016;0.05;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;April 2016;-0.05;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Mei 2016;0.02;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Juni 2016;0.00;0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Juli 2016;0.01;0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Agustus 2016;0.02;0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;September 2016;-0.10;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Oktober 2016;-0.02;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;November 2016;0.06;-0.05;0.00
Reksa Dana Pacific Equity Optimum Fund;Desember 2016;-0.03;0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Januari 2017;-0.02;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Februari 2017;-0.05;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Maret 2017;0.02;0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;April 2017;-0.01;0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Mei 2017;0.05;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Juni 2017;0.01;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Juli 2017;0.04;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Agustus 2017;0.00;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;September 2017;-0.03;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Oktober 2017;0.04;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;November 2017;-0.09;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Desember 2017;0.02;0.06;0.00
Reksa Dana Pacific Equity Optimum Fund;Januari 2018;-0.01;0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;Februari 2018;0.04;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Maret 2018;0.06;-0.07;0.00
Reksa Dana Pacific Equity Optimum Fund;April 2018;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Juni 2018;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Juli 2018;-0.09;0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Agustus 2018;0.01;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;September 2018;0.01;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Oktober 2018;0.00;-0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;November 2018;0.00;0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;Desember 2018;-0.04;0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Januari 2019;-0.01;0.05;0.00
Reksa Dana Pacific Equity Optimum Fund;Februari 2019;0.00;-0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Maret 2019;0.00;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;April 2019;-0.03;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Mei 2019;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Juni 2019;0.00;0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Juli 2019;0.00;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Agustus 2019;0.03;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;September 2019;0.01;-0.03;0.00
Reksa Dana Pacific Equity Optimum Fund;Oktober 2019;-0.02;0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;November 2019;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Desember 2019;0.02;0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;Januari 2020;-0.07;-0.06;0.00
Reksa Dana Pacific Equity Optimum Fund;Februari 2020;-0.04;-0.09;0.01
Reksa Dana Pacific Equity Progresif Fund;Januari 2016;-0.07;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Februari 2016;0.04;0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;Maret 2016;0.05;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;April 2016;-0.06;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Mei 2016;0.02;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Juni 2016;0.02;0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Juli 2016;0.02;0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Agustus 2016;0.02;0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;September 2016;-0.12;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Oktober 2016;-0.12;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;November 2016;0.09;-0.05;0.00
Reksa Dana Pacific Equity Progresif Fund;Desember 2016;-0.03;0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Januari 2017;-0.02;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Februari 2017;-0.02;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Maret 2017;0.02;0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;April 2017;-0.02;0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Mei 2017;0.06;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Juni 2017;0.02;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Juli 2017;0.02;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Agustus 2017;0.01;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;September 2017;-0.03;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Oktober 2017;0.01;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;November 2017;-0.02;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Desember 2017;0.05;0.06;0.00
Reksa Dana Pacific Equity Progresif Fund;Januari 2018;-0.03;0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;Februari 2018;0.03;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Maret 2018;0.10;-0.07;0.00
Reksa Dana Pacific Equity Progresif Fund;April 2018;-0.04;-0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Mei 2018;0.00;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Juni 2018;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Juli 2018;0.01;0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Agustus 2018;0.01;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;September 2018;0.01;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Oktober 2018;-0.01;-0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;November 2018;0.02;0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;Desember 2018;-0.05;0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Januari 2019;-0.07;0.05;0.00
Reksa Dana Pacific Equity Progresif Fund;Februari 2019;-0.01;-0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Maret 2019;0.13;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;April 2019;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Mei 2019;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Juni 2019;0.05;0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Juli 2019;0.00;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Agustus 2019;0.03;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;September 2019;-0.02;-0.03;0.00
Reksa Dana Pacific Equity Progresif Fund;Oktober 2019;-0.01;0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;November 2019;-0.01;-0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Desember 2019;0.01;0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;Januari 2020;-0.09;-0.06;0.00
Reksa Dana Pacific Equity Progresif Fund;Februari 2020;-0.02;-0.09;0.01
Reksa Dana Pacific Equity Fund;Januari 2016;-0.07;0.00;0.00
Reksa Dana Pacific Equity Fund;Februari 2016;0.05;0.03;0.00
Reksa Dana Pacific Equity Fund;Maret 2016;0.05;0.01;0.00
Reksa Dana Pacific Equity Fund;April 2016;-0.05;-0.01;0.00
Reksa Dana Pacific Equity Fund;Mei 2016;0.07;-0.01;0.00
Reksa Dana Pacific Equity Fund;Juni 2016;0.00;0.04;0.00
Reksa Dana Pacific Equity Fund;Juli 2016;0.00;0.04;0.00
Reksa Dana Pacific Equity Fund;Agustus 2016;0.03;0.03;0.00
Reksa Dana Pacific Equity Fund;September 2016;-0.11;-0.01;0.00
Reksa Dana Pacific Equity Fund;Oktober 2016;-0.03;0.01;0.00
Reksa Dana Pacific Equity Fund;November 2016;0.06;-0.05;0.00
Reksa Dana Pacific Equity Fund;Desember 2016;0.02;0.02;0.00
Reksa Dana Pacific Equity Fund;Januari 2017;-0.03;0.00;0.00
Reksa Dana Pacific Equity Fund;Februari 2017;-0.09;0.01;0.00
Reksa Dana Pacific Equity Fund;Maret 2017;0.06;0.03;0.00
Reksa Dana Pacific Equity Fund;April 2017;-0.04;0.02;0.00
Reksa Dana Pacific Equity Fund;Mei 2017;0.08;0.00;0.00
Reksa Dana Pacific Equity Fund;Juni 2017;0.02;0.01;0.00
Reksa Dana Pacific Equity Fund;Juli 2017;0.03;0.00;0.00
Reksa Dana Pacific Equity Fund;Agustus 2017;-0.03;0.00;0.00
Reksa Dana Pacific Equity Fund;September 2017;-0.04;0.00;0.00
Reksa Dana Pacific Equity Fund;Oktober 2017;0.01;0.01;0.00
Reksa Dana Pacific Equity Fund;November 2017;-0.07;-0.01;0.00
Reksa Dana Pacific Equity Fund;Desember 2017;0.03;0.06;0.00
Reksa Dana Pacific Equity Fund;Januari 2018;-0.02;0.03;0.00
Reksa Dana Pacific Equity Fund;Februari 2018;0.02;-0.01;0.00
Reksa Dana Pacific Equity Fund;Maret 2018;0.06;-0.07;0.00
Reksa Dana Pacific Equity Fund;April 2018;-0.02;-0.04;0.00
Reksa Dana Pacific Equity Fund;Mei 2018;-0.03;-0.01;0.00
Reksa Dana Pacific Equity Fund;Juni 2018;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Fund;Juli 2018;-0.09;0.02;0.00
Reksa Dana Pacific Equity Fund;Agustus 2018;0.02;0.01;0.00
Reksa Dana Pacific Equity Fund;September 2018;0.01;-0.01;0.00
Reksa Dana Pacific Equity Fund;Oktober 2018;0.01;-0.03;0.00
Reksa Dana Pacific Equity Fund;November 2018;-0.01;0.03;0.00
Reksa Dana Pacific Equity Fund;Desember 2018;0.06;0.02;0.00
Reksa Dana Pacific Equity Fund;Januari 2019;-0.05;0.05;0.00
Reksa Dana Pacific Equity Fund;Februari 2019;-0.02;-0.02;0.00
Reksa Dana Pacific Equity Fund;Maret 2019;0.12;0.00;0.00
Reksa Dana Pacific Equity Fund;April 2019;-0.02;-0.01;0.00
Reksa Dana Pacific Equity Fund;Mei 2019;-0.01;-0.04;0.00
Reksa Dana Pacific Equity Fund;Juni 2019;0.00;0.02;0.00
Reksa Dana Pacific Equity Fund;Juli 2019;0.01;0.00;0.00
Reksa Dana Pacific Equity Fund;Agustus 2019;0.03;-0.01;0.00
Reksa Dana Pacific Equity Fund;September 2019;0.00;-0.03;0.00
Reksa Dana Pacific Equity Fund;Oktober 2019;-0.01;0.01;0.00
Reksa Dana Pacific Equity Fund;November 2019;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Fund;Desember 2019;0.01;0.04;0.00
Reksa Dana Pacific Equity Fund;Januari 2020;-0.09;-0.06;0.00
Reksa Dana Pacific Equity Fund;Februari 2020;-0.03;-0.09;0.01
Reksa Dana Panin Dana Prima;Januari 2016;-0.02;0.00;0.00
Reksa Dana Panin Dana Prima;Februari 2016;0.01;0.03;0.00
Reksa Dana Panin Dana Prima;Maret 2016;0.03;0.01;0.00
Reksa Dana Panin Dana Prima;April 2016;0.01;-0.01;0.00
Reksa Dana Panin Dana Prima;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Panin Dana Prima;Juni 2016;0.06;0.04;0.00
Reksa Dana Panin Dana Prima;Juli 2016;0.03;0.04;0.00
Reksa Dana Panin Dana Prima;Agustus 2016;0.01;0.03;0.00
Reksa Dana Panin Dana Prima;September 2016;0.00;-0.01;0.00
Reksa Dana Panin Dana Prima;Oktober 2016;0.01;0.01;0.00
Reksa Dana Panin Dana Prima;November 2016;-0.08;-0.05;0.00
Reksa Dana Panin Dana Prima;Desember 2016;0.03;0.02;0.00
Reksa Dana Panin Dana Prima;Januari 2017;0.00;0.00;0.00
Reksa Dana Panin Dana Prima;Februari 2017;0.02;0.01;0.00
Reksa Dana Panin Dana Prima;Maret 2017;0.00;0.03;0.00
Reksa Dana Panin Dana Prima;April 2017;0.02;0.02;0.00
Reksa Dana Panin Dana Prima;Mei 2017;0.00;0.00;0.00
Reksa Dana Panin Dana Prima;Juni 2017;0.01;0.01;0.00
Reksa Dana Panin Dana Prima;Juli 2017;-0.01;0.00;0.00
Reksa Dana Panin Dana Prima;Agustus 2017;-0.02;0.00;0.00
Reksa Dana Panin Dana Prima;September 2017;0.00;0.00;0.00
Reksa Dana Panin Dana Prima;Oktober 2017;0.00;0.01;0.00
Reksa Dana Panin Dana Prima;November 2017;0.00;-0.01;0.00
Reksa Dana Panin Dana Prima;Desember 2017;0.05;0.06;0.00
Reksa Dana Panin Dana Prima;Januari 2018;0.03;0.03;0.00
Reksa Dana Panin Dana Prima;Februari 2018;0.00;-0.01;0.00
Reksa Dana Panin Dana Prima;Maret 2018;-0.08;-0.07;0.00
Reksa Dana Panin Dana Prima;April 2018;-0.02;-0.04;0.00
Reksa Dana Panin Dana Prima;Mei 2018;0.00;-0.01;0.00
Reksa Dana Panin Dana Prima;Juni 2018;-0.06;-0.04;0.00
Reksa Dana Panin Dana Prima;Juli 2018;0.02;0.02;0.00
Reksa Dana Panin Dana Prima;Agustus 2018;-0.02;0.01;0.00
Reksa Dana Panin Dana Prima;September 2018;-0.02;-0.01;0.00
Reksa Dana Panin Dana Prima;Oktober 2018;-0.06;-0.03;0.00
Reksa Dana Panin Dana Prima;November 2018;0.08;0.03;0.00
Reksa Dana Panin Dana Prima;Desember 2018;-0.02;0.02;0.00
Reksa Dana Panin Dana Prima;Januari 2019;0.07;0.05;0.00
Reksa Dana Panin Dana Prima;Februari 2019;-0.01;-0.02;0.00
Reksa Dana Panin Dana Prima;Maret 2019;-0.01;0.00;0.00
Reksa Dana Panin Dana Prima;April 2019;0.00;-0.01;0.00
Reksa Dana Panin Dana Prima;Mei 2019;-0.05;-0.04;0.00
Reksa Dana Panin Dana Prima;Juni 2019;0.03;0.02;0.00
Reksa Dana Panin Dana Prima;Juli 2019;0.00;0.00;0.00
Reksa Dana Panin Dana Prima;Agustus 2019;-0.05;-0.01;0.00
Reksa Dana Panin Dana Prima;September 2019;-0.04;-0.03;0.00
Reksa Dana Panin Dana Prima;Oktober 2019;0.00;0.01;0.00
Reksa Dana Panin Dana Prima;November 2019;-0.06;-0.04;0.00
