Reksa Dana;Bulan;Y;X1;X2
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juli 2020;0,079199;0,046627;0,002174
Reksa Dana Mandiri Investa Ekuitas Dinamis;Agustus 2020;0,015264;0,176314;0,031087
Reksa Dana Mandiri Investa Ekuitas Dinamis;September 2020;-0,083906;-0,201361;0,040546
Reksa Dana Mandiri Investa Ekuitas Dinamis;Oktober 2020;0,078064;0,049853;0,002485
Reksa Dana Mandiri Investa Ekuitas Dinamis;November 2020;0,142567;0,091254;0,008327
Reksa Dana Mandiri Investa Ekuitas Dinamis;Desember 2020;0,110903;0,062165;0,003865
Reksa Dana Mandiri Investa Ekuitas Dinamis;Januari 2021;-0,043936;-0,022684;0,000515
Reksa Dana Mandiri Investa Ekuitas Dinamis;Februari 2021;0,087364;0,061564;0,003790
Reksa Dana Mandiri Investa Ekuitas Dinamis;Maret 2021;-0,078860;-0,044222;0,001956
Reksa Dana Mandiri Investa Ekuitas Dinamis;April 2021;0,030356;-0,001475;0,000002
Reksa Dana Mandiri Investa Ekuitas Dinamis;Mei 2021;-0,029471;-0,011195;0,000125
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juni 2021;-0,017774;0,003231;0,000010
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juli 2021;0,004410;0,010963;0,000120
Reksa Dana Mandiri Investa Ekuitas Dinamis;Agustus 2021;-0,006282;0,010059;0,000101
Reksa Dana Mandiri Investa Ekuitas Dinamis;September 2021;0,036984;0,019054;0,000363
Reksa Dana Mandiri Investa Ekuitas Dinamis;Oktober 2021;0,019562;0,045257;0,002048
Reksa Dana Mandiri Investa Ekuitas Dinamis;November 2021;-0,038647;-0,011874;0,000141
Reksa Dana Mandiri Investa Ekuitas Dinamis;Desember 2021;0,046250;0,004115;0,000017
Reksa Dana Mandiri Investa Atraktif;Maret 2020;-0,221937;-0,170744;0,029154
Reksa Dana Mandiri Investa Atraktif;April 2020;0,067122;0,035937;0,001291
Reksa Dana Mandiri Investa Atraktif;Mei 2020;0,004685;0,004727;0,000022
Reksa Dana Mandiri Investa Atraktif;Juni 2020;0,052352;0,028767;0,000828
Reksa Dana Mandiri Investa Atraktif;Juli 2020;0,058175;0,046627;0,002174
Reksa Dana Mandiri Investa Atraktif;Agustus 2020;0,008218;0,176314;0,031087
Reksa Dana Mandiri Investa Atraktif;September 2020;-0,091422;-0,201361;0,040546
Reksa Dana Mandiri Investa Atraktif;Oktober 2020;0,056310;0,049853;0,002485
Reksa Dana Mandiri Investa Atraktif;November 2020;0,120693;0,091254;0,008327
Reksa Dana Mandiri Investa Atraktif;Desember 2020;0,054019;0,062165;0,003865
Reksa Dana Mandiri Investa Atraktif;Januari 2021;-0,043734;-0,022684;0,000515
Reksa Dana Mandiri Investa Atraktif;Februari 2021;0,036556;0,061564;0,003790
Reksa Dana Mandiri Investa Atraktif;Maret 2021;-0,042605;-0,044222;0,001956
Reksa Dana Mandiri Investa Atraktif;April 2021;0,000664;-0,001475;0,000002
Reksa Dana Mandiri Investa Atraktif;Mei 2021;-0,010199;-0,011195;0,000125
Reksa Dana Mandiri Investa Atraktif;Juni 2021;-0,049740;0,003231;0,000010
Reksa Dana Mandiri Investa Atraktif;Juli 2021;0,003562;0,010963;0,000120
Reksa Dana Mandiri Investa Atraktif;Agustus 2021;0,014051;0,010059;0,000101
Reksa Dana Mandiri Investa Atraktif;September 2021;0,002076;0,019054;0,000363
Reksa Dana Mandiri Investa Atraktif;Oktober 2021;0,034414;0,045257;0,002048
Reksa Dana Mandiri Investa Atraktif;November 2021;-0,029599;-0,011874;0,000141
Reksa Dana Mandiri Investa Atraktif;Desember 2021;-0,003582;0,004115;0,000017
Reksa Dana Mandiri Saham Atraktif;Maret 2020;-0,225545;-0,170744;0,029154
Reksa Dana Mandiri Saham Atraktif;April 2020;0,043561;0,035937;0,001291
Reksa Dana Mandiri Saham Atraktif;Mei 2020;0,020073;0,004727;0,000022
Reksa Dana Mandiri Saham Atraktif;Juni 2020;0,051961;0,028767;0,000828
Reksa Dana Mandiri Saham Atraktif;Juli 2020;0,060139;0,046627;0,002174
Reksa Dana Mandiri Saham Atraktif;Agustus 2020;0,020914;0,176314;0,031087
Reksa Dana Mandiri Saham Atraktif;September 2020;-0,104807;-0,201361;0,040546
Reksa Dana Mandiri Saham Atraktif;Oktober 2020;0,068217;0,049853;0,002485
Reksa Dana Mandiri Saham Atraktif;November 2020;0,118736;0,091254;0,008327
Reksa Dana Mandiri Saham Atraktif;Desember 2020;0,058469;0,062165;0,003865
Reksa Dana Mandiri Saham Atraktif;Januari 2021;-0,036461;-0,022684;0,000515
Reksa Dana Mandiri Saham Atraktif;Februari 2021;0,032336;0,061564;0,003790
Reksa Dana Mandiri Saham Atraktif;Maret 2021;-0,043484;-0,044222;0,001956
Reksa Dana Mandiri Saham Atraktif;April 2021;-0,000304;-0,001475;0,000002
Reksa Dana Mandiri Saham Atraktif;Mei 2021;-0,010849;-0,011195;0,000125
Reksa Dana Mandiri Saham Atraktif;Juni 2021;-0,048651;0,003231;0,000010
Reksa Dana Mandiri Saham Atraktif;Juli 2021;-0,020462;0,010963;0,000120
Reksa Dana Mandiri Saham Atraktif;Agustus 2021;0,035783;0,010059;0,000101
Reksa Dana Mandiri Saham Atraktif;September 2021;0,024804;0,019054;0,000363
Reksa Dana Mandiri Saham Atraktif;Oktober 2021;0,063800;0,045257;0,002048
Reksa Dana Mandiri Saham Atraktif;November 2021;-0,025627;-0,011874;0,000141
Reksa Dana Mandiri Saham Atraktif;Desember 2021;-0,006235;0,004115;0,000017
Reksa Dana Manulife Dana Saham Utama;Maret 2020;-0,229865;-0,170744;0,029154
Reksa Dana Manulife Dana Saham Utama;April 2020;0,047169;0,035937;0,001291
Reksa Dana Manulife Dana Saham Utama;Mei 2020;0,003300;0,004727;0,000022
Reksa Dana Manulife Dana Saham Utama;Juni 2020;0,061278;0,028767;0,000828
Reksa Dana Manulife Dana Saham Utama;Juli 2020;0,088572;0,046627;0,002174
Reksa Dana Manulife Dana Saham Utama;Agustus 2020;0,043024;0,176314;0,031087
Reksa Dana Manulife Dana Saham Utama;September 2020;-0,126343;-0,201361;0,040546
Reksa Dana Manulife Dana Saham Utama;Oktober 2020;0,084614;0,049853;0,002485
Reksa Dana Manulife Dana Saham Utama;November 2020;0,147433;0,091254;0,008327
Reksa Dana Manulife Dana Saham Utama;Desember 2020;0,105731;0,062165;0,003865
Reksa Dana Manulife Dana Saham Utama;Januari 2021;0,004621;-0,022684;0,000515
Reksa Dana Manulife Dana Saham Utama;Februari 2021;0,058314;0,061564;0,003790
Reksa Dana Manulife Dana Saham Utama;Maret 2021;-0,080287;-0,044222;0,001956
Reksa Dana Manulife Dana Saham Utama;April 2021;0,019520;-0,001475;0,000002
Reksa Dana Manulife Dana Saham Utama;Mei 2021;-0,014945;-0,011195;0,000125
Reksa Dana Manulife Dana Saham Utama;Juni 2021;-0,003350;0,003231;0,000010
Reksa Dana Manulife Dana Saham Utama;Juli 2021;0,040443;0,010963;0,000120
Reksa Dana Manulife Dana Saham Utama;Agustus 2021;0,013056;0,010059;0,000101
Reksa Dana Manulife Dana Saham Utama;September 2021;0,004933;0,019054;0,000363
Reksa Dana Manulife Dana Saham Utama;Oktober 2021;0,043154;0,045257;0,002048
Reksa Dana Manulife Dana Saham Utama;November 2021;-0,003424;-0,011874;0,000141
Reksa Dana Manulife Dana Saham Utama;Desember 2021;-0,047860;0,004115;0,000017
Reksa Dana Manulife Saham Andalan;Maret 2020;-0,227121;-0,170744;0,029154
Reksa Dana Manulife Saham Andalan;April 2020;0,057755;0,035937;0,001291
Reksa Dana Manulife Saham Andalan;Mei 2020;0,000657;0,004727;0,000022
Reksa Dana Manulife Saham Andalan;Juni 2020;0,064124;0,028767;0,000828
Reksa Dana Manulife Saham Andalan;Juli 2020;0,072370;0,046627;0,002174
Reksa Dana Manulife Saham Andalan;Agustus 2020;0,034705;0,176314;0,031087
Reksa Dana Manulife Saham Andalan;September 2020;-0,094213;-0,201361;0,040546
Reksa Dana Manulife Saham Andalan;Oktober 2020;0,080661;0,049853;0,002485
Reksa Dana Manulife Saham Andalan;November 2020;0,158950;0,091254;0,008327
Reksa Dana Manulife Saham Andalan;Desember 2020;0,110451;0,062165;0,003865
Reksa Dana Manulife Saham Andalan;Januari 2021;0,003112;-0,022684;0,000515
Reksa Dana Manulife Saham Andalan;Februari 2021;0,075193;0,061564;0,003790
Reksa Dana Manulife Saham Andalan;Maret 2021;-0,081078;-0,044222;0,001956
Reksa Dana Manulife Saham Andalan;April 2021;0,057515;-0,001475;0,000002
Reksa Dana Manulife Saham Andalan;Mei 2021;0,072633;-0,011195;0,000125
Reksa Dana Manulife Saham Andalan;Juni 2021;0,040427;0,003231;0,000010
Reksa Dana Manulife Saham Andalan;Juli 2021;0,066316;0,010963;0,000120
Reksa Dana Manulife Saham Andalan;Agustus 2021;-0,013337;0,010059;0,000101
Reksa Dana Manulife Saham Andalan;September 2021;-0,015203;0,019054;0,000363
Reksa Dana Manulife Saham Andalan;Oktober 2021;0,008002;0,045257;0,002048
Reksa Dana Manulife Saham Andalan;November 2021;-0,001616;-0,011874;0,000141
Reksa Dana Manulife Saham Andalan;Desember 2021;-0,008048;0,004115;0,000017
Reksa Dana Manulife Saham SMC Plus;Maret 2020;-0,282523;-0,170744;0,029154
Reksa Dana Manulife Saham SMC Plus;April 2020;0,125374;0,035937;0,001291
Reksa Dana Manulife Saham SMC Plus;Mei 2020;0,014123;0,004727;0,000022
Reksa Dana Manulife Saham SMC Plus;Juni 2020;0,089719;0,028767;0,000828
Reksa Dana Manulife Saham SMC Plus;Juli 2020;0,064671;0,046627;0,002174
Reksa Dana Manulife Saham SMC Plus;Agustus 2020;0,034348;0,176314;0,031087
Reksa Dana Manulife Saham SMC Plus;September 2020;-0,080408;-0,201361;0,040546
Reksa Dana Manulife Saham SMC Plus;Oktober 2020;0,083682;0,049853;0,002485
Reksa Dana Manulife Saham SMC Plus;November 2020;0,134441;0,091254;0,008327
Reksa Dana Manulife Saham SMC Plus;Desember 2020;0,145678;0,062165;0,003865
Reksa Dana Manulife Saham SMC Plus;Januari 2021;-0,009074;-0,022684;0,000515
Reksa Dana Manulife Saham SMC Plus;Februari 2021;0,069293;0,061564;0,003790
Reksa Dana Manulife Saham SMC Plus;Maret 2021;-0,093522;-0,044222;0,001956
Reksa Dana Manulife Saham SMC Plus;April 2021;0,019776;-0,001475;0,000002
Reksa Dana Manulife Saham SMC Plus;Mei 2021;-0,031837;-0,011195;0,000125
Reksa Dana Manulife Saham SMC Plus;Juni 2021;-0,033102;0,003231;0,000010
Reksa Dana Manulife Saham SMC Plus;Juli 2021;0,013999;0,010963;0,000120
Reksa Dana Manulife Saham SMC Plus;Agustus 2021;-0,005012;0,010059;0,000101
Reksa Dana Manulife Saham SMC Plus;September 2021;0,058949;0,019054;0,000363
Reksa Dana Manulife Saham SMC Plus;Oktober 2021;-0,000305;0,045257;0,002048
Reksa Dana Manulife Saham SMC Plus;November 2021;-0,042356;-0,011874;0,000141
Reksa Dana Manulife Saham SMC Plus;Desember 2021;-0,004567;0,004115;0,000017
Reksa Dana Manulife Institutional Equity Fund;Maret 2020;-0,235421;-0,170744;0,029154
Reksa Dana Manulife Institutional Equity Fund;April 2020;0,058125;0,035937;0,001291
Reksa Dana Manulife Institutional Equity Fund;Mei 2020;0,002057;0,004727;0,000022
Reksa Dana Manulife Institutional Equity Fund;Juni 2020;0,066455;0,028767;0,000828
Reksa Dana Manulife Institutional Equity Fund;Juli 2020;0,074625;0,046627;0,002174
Reksa Dana Manulife Institutional Equity Fund;Agustus 2020;0,035599;0,176314;0,031087
Reksa Dana Manulife Institutional Equity Fund;September 2020;-0,096878;-0,201361;0,040546
Reksa Dana Manulife Institutional Equity Fund;Oktober 2020;0,081700;0,049853;0,002485
Reksa Dana Manulife Institutional Equity Fund;November 2020;0,158131;0,091254;0,008327
Reksa Dana Manulife Institutional Equity Fund;Desember 2020;0,126293;0,062165;0,003865
Reksa Dana Manulife Institutional Equity Fund;Januari 2021;0,014393;-0,022684;0,000515
Reksa Dana Manulife Institutional Equity Fund;Februari 2021;0,084437;0,061564;0,003790
Reksa Dana Manulife Institutional Equity Fund;Maret 2021;-0,066115;-0,044222;0,001956
Reksa Dana Manulife Institutional Equity Fund;April 2021;0,069933;-0,001475;0,000002
Reksa Dana Manulife Institutional Equity Fund;Mei 2021;0,084408;-0,011195;0,000125
Reksa Dana Manulife Institutional Equity Fund;Juni 2021;0,047064;0,003231;0,000010
Reksa Dana Manulife Institutional Equity Fund;Juli 2021;0,117849;0,010963;0,000120
Reksa Dana Manulife Institutional Equity Fund;Agustus 2021;0,035579;0,010059;0,000101
Reksa Dana Manulife Institutional Equity Fund;September 2021;-0,016890;0,019054;0,000363
Reksa Dana Manulife Institutional Equity Fund;Oktober 2021;0,017576;0,045257;0,002048
Reksa Dana Manulife Institutional Equity Fund;November 2021;0,037085;-0,011874;0,000141
Reksa Dana Manulife Institutional Equity Fund;Desember 2021;-0,000507;0,004115;0,000017
Reksa Dana Maybank Dana Ekuitas;Maret 2020;-0,168553;-0,170744;0,029154
Reksa Dana Maybank Dana Ekuitas;April 2020;0,060537;0,035937;0,001291
Reksa Dana Maybank Dana Ekuitas;Mei 2020;0,009174;0,004727;0,000022
Reksa Dana Maybank Dana Ekuitas;Juni 2020;0,034122;0,028767;0,000828
Reksa Dana Maybank Dana Ekuitas;Juli 2020;0,050608;0,046627;0,002174
Reksa Dana Maybank Dana Ekuitas;Agustus 2020;0,005823;0,176314;0,031087
Reksa Dana Maybank Dana Ekuitas;September 2020;-0,094678;-0,201361;0,040546
Reksa Dana Maybank Dana Ekuitas;Oktober 2020;0,048038;0,049853;0,002485
Reksa Dana Maybank Dana Ekuitas;November 2020;0,102948;0,091254;0,008327
Reksa Dana Maybank Dana Ekuitas;Desember 2020;0,056793;0,062165;0,003865
Reksa Dana Maybank Dana Ekuitas;Januari 2021;-0,033407;-0,022684;0,000515
Reksa Dana Maybank Dana Ekuitas;Februari 2021;0,021153;0,061564;0,003790
Reksa Dana Maybank Dana Ekuitas;Maret 2021;-0,057258;-0,044222;0,001956
Reksa Dana Maybank Dana Ekuitas;April 2021;-0,005160;-0,001475;0,000002
Reksa Dana Maybank Dana Ekuitas;Mei 2021;-0,015166;-0,011195;0,000125
Reksa Dana Maybank Dana Ekuitas;Juni 2021;-0,015629;0,003231;0,000010
Reksa Dana Maybank Dana Ekuitas;Juli 2021;0,004414;0,010963;0,000120
Reksa Dana Maybank Dana Ekuitas;Agustus 2021;-0,004663;0,010059;0,000101
Reksa Dana Maybank Dana Ekuitas;September 2021;0,026547;0,019054;0,000363
Reksa Dana Maybank Dana Ekuitas;Oktober 2021;0,045722;0,045257;0,002048
Reksa Dana Maybank Dana Ekuitas;November 2021;-0,025964;-0,011874;0,000141
Reksa Dana Maybank Dana Ekuitas;Desember 2021;0,003007;0,004115;0,000017
Reksa Dana Mega Asset Greater Infrastructure;Maret 2020;-0,194206;-0,170744;0,029154
Reksa Dana Mega Asset Greater Infrastructure;April 2020;0,034138;0,035937;0,001291
Reksa Dana Mega Asset Greater Infrastructure;Mei 2020;0,015348;0,004727;0,000022
Reksa Dana Mega Asset Greater Infrastructure;Juni 2020;0,033966;0,028767;0,000828
Reksa Dana Mega Asset Greater Infrastructure;Juli 2020;0,053652;0,046627;0,002174
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2020;0,017095;0,176314;0,031087
Reksa Dana Mega Asset Greater Infrastructure;September 2020;-0,104212;-0,201361;0,040546
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2020;0,058030;0,049853;0,002485
Reksa Dana Mega Asset Greater Infrastructure;November 2020;0,104133;0,091254;0,008327
Reksa Dana Mega Asset Greater Infrastructure;Desember 2020;0,041940;0,062165;0,003865
Reksa Dana Mega Asset Greater Infrastructure;Januari 2021;-0,036233;-0,022684;0,000515
Reksa Dana Mega Asset Greater Infrastructure;Februari 2021;0,030850;0,061564;0,003790
Reksa Dana Mega Asset Greater Infrastructure;Maret 2021;-0,050070;-0,044222;0,001956
Reksa Dana Mega Asset Greater Infrastructure;April 2021;-0,008857;-0,001475;0,000002
Reksa Dana Mega Asset Greater Infrastructure;Mei 2021;-0,011964;-0,011195;0,000125
Reksa Dana Mega Asset Greater Infrastructure;Juni 2021;-0,047325;0,003231;0,000010
Reksa Dana Mega Asset Greater Infrastructure;Juli 2021;-0,024776;0,010963;0,000120
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2021;0,038602;0,010059;0,000101
Reksa Dana Mega Asset Greater Infrastructure;September 2021;0,034343;0,019054;0,000363
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2021;0,058639;0,045257;0,002048
Reksa Dana Mega Asset Greater Infrastructure;November 2021;-0,024980;-0,011874;0,000141
Reksa Dana Mega Asset Greater Infrastructure;Desember 2021;-0,006195;0,004115;0,000017
Reksa Dana Mega Asset Maxima;Maret 2020;-0,165574;-0,170744;0,029154
Reksa Dana Mega Asset Maxima;April 2020;0,017925;0,035937;0,001291
Reksa Dana Mega Asset Maxima;Mei 2020;0,026094;0,004727;0,000022
Reksa Dana Mega Asset Maxima;Juni 2020;0,053668;0,028767;0,000828
Reksa Dana Mega Asset Maxima;Juli 2020;0,066580;0,046627;0,002174
Reksa Dana Mega Asset Maxima;Agustus 2020;0,007567;0,176314;0,031087
Reksa Dana Mega Asset Maxima;September 2020;-0,098794;-0,201361;0,040546
Reksa Dana Mega Asset Maxima;Oktober 2020;0,043142;0,049853;0,002485
Reksa Dana Mega Asset Maxima;November 2020;0,106211;0,091254;0,008327
Reksa Dana Mega Asset Maxima;Desember 2020;0,051481;0,062165;0,003865
Reksa Dana Mega Asset Maxima;Januari 2021;-0,036824;-0,022684;0,000515
Reksa Dana Mega Asset Maxima;Februari 2021;0,031513;0,061564;0,003790
Reksa Dana Mega Asset Maxima;Maret 2021;-0,046694;-0,044222;0,001956
Reksa Dana Mega Asset Maxima;April 2021;-0,004038;-0,001475;0,000002
Reksa Dana Mega Asset Maxima;Mei 2021;-0,018286;-0,011195;0,000125
Reksa Dana Mega Asset Maxima;Juni 2021;-0,043018;0,003231;0,000010
Reksa Dana Mega Asset Maxima;Juli 2021;-0,016723;0,010963;0,000120
Reksa Dana Mega Asset Maxima;Agustus 2021;0,011238;0,010059;0,000101
Reksa Dana Mega Asset Maxima;September 2021;0,042373;0,019054;0,000363
Reksa Dana Mega Asset Maxima;Oktober 2021;0,085386;0,045257;0,002048
Reksa Dana Mega Asset Maxima;November 2021;0,003365;-0,011874;0,000141
Reksa Dana Mega Asset Maxima;Desember 2021;0,008505;0,004115;0,000017
Reksadana Millenium Dynamic Equity Fund;Maret 2020;-0,106223;-0,170744;0,029154
Reksadana Millenium Dynamic Equity Fund;April 2020;-0,002229;0,035937;0,001291
Reksadana Millenium Dynamic Equity Fund;Mei 2020;0,004932;0,004727;0,000022
Reksadana Millenium Dynamic Equity Fund;Juni 2020;0,029615;0,028767;0,000828
Reksadana Millenium Dynamic Equity Fund;Juli 2020;0,031150;0,046627;0,002174
Reksadana Millenium Dynamic Equity Fund;Agustus 2020;0,025944;0,176314;0,031087
Reksadana Millenium Dynamic Equity Fund;September 2020;-0,069828;-0,201361;0,040546
Reksadana Millenium Dynamic Equity Fund;Oktober 2020;0,027020;0,049853;0,002485
Reksadana Millenium Dynamic Equity Fund;November 2020;0,109104;0,091254;0,008327
Reksadana Millenium Dynamic Equity Fund;Desember 2020;0,032042;0,062165;0,003865
Reksadana Millenium Dynamic Equity Fund;Januari 2021;-0,051352;-0,022684;0,000515
Reksadana Millenium Dynamic Equity Fund;Februari 2021;0,031845;0,061564;0,003790
Reksadana Millenium Dynamic Equity Fund;Maret 2021;-0,024282;-0,044222;0,001956
Reksadana Millenium Dynamic Equity Fund;April 2021;-0,022587;-0,001475;0,000002
Reksadana Millenium Dynamic Equity Fund;Mei 2021;-0,020950;-0,011195;0,000125
Reksadana Millenium Dynamic Equity Fund;Juni 2021;-0,040712;0,003231;0,000010
Reksadana Millenium Dynamic Equity Fund;Juli 2021;-0,018465;0,010963;0,000120
Reksadana Millenium Dynamic Equity Fund;Agustus 2021;0,010646;0,010059;0,000101
Reksadana Millenium Dynamic Equity Fund;September 2021;0,047097;0,019054;0,000363
Reksadana Millenium Dynamic Equity Fund;Oktober 2021;0,032176;0,045257;0,002048
Reksadana Millenium Dynamic Equity Fund;November 2021;-0,018410;-0,011874;0,000141
Reksadana Millenium Dynamic Equity Fund;Desember 2021;-0,010993;0,004115;0,000017
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2020;-0,103558;-0,170744;0,029154
KIK Reksa Dana Millenium Equity Growth Fund;April 2020;0,007151;0,035937;0,001291
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2020;0,010952;0,004727;0,000022
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2020;0,033484;0,028767;0,000828
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2020;0,038850;0,046627;0,002174
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2020;0,008139;0,176314;0,031087
KIK Reksa Dana Millenium Equity Growth Fund;September 2020;-0,074999;-0,201361;0,040546
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2020;0,030162;0,049853;0,002485
KIK Reksa Dana Millenium Equity Growth Fund;November 2020;0,129523;0,091254;0,008327
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2020;0,037645;0,062165;0,003865
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2021;-0,055105;-0,022684;0,000515
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2021;0,016988;0,061564;0,003790
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2021;-0,032250;-0,044222;0,001956
KIK Reksa Dana Millenium Equity Growth Fund;April 2021;-0,021711;-0,001475;0,000002
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2021;-0,030759;-0,011195;0,000125
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2021;-0,023945;0,003231;0,000010
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2021;-0,018078;0,010963;0,000120
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2021;0,003215;0,010059;0,000101
KIK Reksa Dana Millenium Equity Growth Fund;September 2021;0,054798;0,019054;0,000363
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2021;0,029837;0,045257;0,002048
KIK Reksa Dana Millenium Equity Growth Fund;November 2021;-0,022178;-0,011874;0,000141
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2021;-0,021488;0,004115;0,000017
Reksa Dana MNC Dana Ekuitas;Maret 2020;-0,178904;-0,170744;0,029154
Reksa Dana MNC Dana Ekuitas;April 2020;0,025980;0,035937;0,001291
Reksa Dana MNC Dana Ekuitas;Mei 2020;-0,026623;0,004727;0,000022
Reksa Dana MNC Dana Ekuitas;Juni 2020;0,018851;0,028767;0,000828
Reksa Dana MNC Dana Ekuitas;Juli 2020;0,043327;0,046627;0,002174
Reksa Dana MNC Dana Ekuitas;Agustus 2020;-0,064059;0,176314;0,031087
Reksa Dana MNC Dana Ekuitas;September 2020;-0,074262;-0,201361;0,040546
Reksa Dana MNC Dana Ekuitas;Oktober 2020;-0,007298;0,049853;0,002485
Reksa Dana MNC Dana Ekuitas;November 2020;0,067536;0,091254;0,008327
Reksa Dana MNC Dana Ekuitas;Desember 2020;0,028454;0,062165;0,003865
Reksa Dana MNC Dana Ekuitas;Januari 2021;-0,052513;-0,022684;0,000515
Reksa Dana MNC Dana Ekuitas;Februari 2021;0,068212;0,061564;0,003790
Reksa Dana MNC Dana Ekuitas;Maret 2021;-0,038557;-0,044222;0,001956
Reksa Dana MNC Dana Ekuitas;April 2021;0,003245;-0,001475;0,000002
Reksa Dana MNC Dana Ekuitas;Mei 2021;0,004663;-0,011195;0,000125
Reksa Dana MNC Dana Ekuitas;Juni 2021;0,032654;0,003231;0,000010
Reksa Dana MNC Dana Ekuitas;Juli 2021;-0,017208;0,010963;0,000120
Reksa Dana MNC Dana Ekuitas;Agustus 2021;-0,015952;0,010059;0,000101
Reksa Dana MNC Dana Ekuitas;September 2021;-0,010908;0,019054;0,000363
Reksa Dana MNC Dana Ekuitas;Oktober 2021;0,061365;0,045257;0,002048
Reksa Dana MNC Dana Ekuitas;November 2021;-0,019264;-0,011874;0,000141
Reksa Dana MNC Dana Ekuitas;Desember 2021;-0,028901;0,004115;0,000017
Reksa Dana Nikko Indonesia Equity Fund;Maret 2020;-0,225065;-0,170744;0,029154
Reksa Dana Nikko Indonesia Equity Fund;April 2020;0,042042;0,035937;0,001291
Reksa Dana Nikko Indonesia Equity Fund;Mei 2020;-0,007918;0,004727;0,000022
Reksa Dana Nikko Indonesia Equity Fund;Juni 2020;0,054365;0,028767;0,000828
Reksa Dana Nikko Indonesia Equity Fund;Juli 2020;0,058261;0,046627;0,002174
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2020;0,023173;0,176314;0,031087
Reksa Dana Nikko Indonesia Equity Fund;September 2020;-0,093383;-0,201361;0,040546
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2020;0,082467;0,049853;0,002485
Reksa Dana Nikko Indonesia Equity Fund;November 2020;0,131876;0,091254;0,008327
Reksa Dana Nikko Indonesia Equity Fund;Desember 2020;0,058952;0,062165;0,003865
Reksa Dana Nikko Indonesia Equity Fund;Januari 2021;-0,037496;-0,022684;0,000515
Reksa Dana Nikko Indonesia Equity Fund;Februari 2021;0,031348;0,061564;0,003790
Reksa Dana Nikko Indonesia Equity Fund;Maret 2021;-0,041015;-0,044222;0,001956
Reksa Dana Nikko Indonesia Equity Fund;April 2021;-0,021478;-0,001475;0,000002
Reksa Dana Nikko Indonesia Equity Fund;Mei 2021;-0,026851;-0,011195;0,000125
Reksa Dana Nikko Indonesia Equity Fund;Juni 2021;-0,080173;0,003231;0,000010
Reksa Dana Nikko Indonesia Equity Fund;Juli 2021;-0,006234;0,010963;0,000120
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2021;0,031943;0,010059;0,000101
Reksa Dana Nikko Indonesia Equity Fund;September 2021;0,073092;0,019054;0,000363
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2021;0,082197;0,045257;0,002048
Reksa Dana Nikko Indonesia Equity Fund;November 2021;-0,032903;-0,011874;0,000141
Reksa Dana Nikko Indonesia Equity Fund;Desember 2021;0,008025;0,004115;0,000017
Reksa Dana Pacific Equity Flexi Fund;Maret 2020;0,239739;-0,170744;0,029154
Reksa Dana Pacific Equity Flexi Fund;April 2020;-0,086926;0,035937;0,001291
Reksa Dana Pacific Equity Flexi Fund;Mei 2020;0,015783;0,004727;0,000022
Reksa Dana Pacific Equity Flexi Fund;Juni 2020;-0,035047;0,028767;0,000828
Reksa Dana Pacific Equity Flexi Fund;Juli 2020;-0,039996;0,046627;0,002174
Reksa Dana Pacific Equity Flexi Fund;Agustus 2020;0,000562;0,176314;0,031087
Reksa Dana Pacific Equity Flexi Fund;September 2020;0,032477;-0,201361;0,040546
Reksa Dana Pacific Equity Flexi Fund;Oktober 2020;-0,000868;0,049853;0,002485
Reksa Dana Pacific Equity Flexi Fund;November 2020;0,037568;0,091254;0,008327
Reksa Dana Pacific Equity Flexi Fund;Desember 2020;-0,084249;0,062165;0,003865
Reksa Dana Pacific Equity Flexi Fund;Januari 2021;-0,023028;-0,022684;0,000515
Reksa Dana Pacific Equity Flexi Fund;Februari 2021;0,081502;0,061564;0,003790
Reksa Dana Pacific Equity Flexi Fund;Maret 2021;-0,041349;-0,044222;0,001956
Reksa Dana Pacific Equity Flexi Fund;April 2021;-0,010144;-0,001475;0,000002
