Waktu;Username;Text
2022-02-06 19:34:06+00:00;Asirwada Niroga;b'Disini ada yang tau catring daerah jakbar kb jeruk Yah catring makanan anak rumahan kek tempe sayur asem dll'
2022-02-06 19:35:43+00:00;...;b'kok kynya lgi banyak yg gadapet voucher gofood deh'
2022-02-06 19:35:43+00:00;...;b'kok kynya lgi banyak yg gadapet voucher gofood deh'
2022-02-06 19:48:42+00:00;Sensn;b'ngerjain di dlm kosan ajaaa chadd sambil mam gofood'
2022-02-06 19:48:42+00:00;Sensn;b'ngerjain di dlm kosan ajaaa chadd sambil mam gofood'
2022-02-06 19:52:25+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz'
2022-02-06 19:52:25+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz'
2022-02-06 19:55:03+00:00;Kabar Malang;b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf'
2022-02-06 19:55:03+00:00;Kabar Malang;b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf'
2022-02-06 20:08:51+00:00;karina???;b'gila ya gue jam 4 sore niatnya mau gofood malah ketiduran'
2022-02-06 20:08:51+00:00;karina???;b'gila ya gue jam 4 sore niatnya mau gofood malah ketiduran'
2022-02-06 20:15:08+00:00;piww;b'Ternyata bener ya rezeki itu berpola Jadi gue itu dulu sangat2 boros atau royal ya Ntahlah intinya gue ngeluari'
2022-02-06 20:15:08+00:00;piww;b'Ternyata bener ya rezeki itu berpola Jadi gue itu dulu sangat2 boros atau royal ya Ntahlah intinya gue ngeluari'
2022-02-06 20:15:10+00:00;piww;b'Dan beli pake uang sendiri bener bener maksain pesen COD sendiri via ig padahal mami gue gaptek terus hal2 yang'
2022-02-06 20:15:10+00:00;piww;b'Dan beli pake uang sendiri bener bener maksain pesen COD sendiri via ig padahal mami gue gaptek terus hal2 yang'
2022-02-06 20:48:51+00:00;Dils;b'semenjak isoman tiap malem selalu planning besok mau gofood makanan apa dari sarapan sampe makan malem udah di list'
2022-02-06 20:48:51+00:00;Dils;b'semenjak isoman tiap malem selalu planning besok mau gofood makanan apa dari sarapan sampe makan malem udah di list'
2022-02-06 21:03:29+00:00;candu canda;b'Kenapa ya skrg kalo udah gofood malah minggu depannya ga dapet voc gofood lagi'
2022-02-06 21:03:29+00:00;candu canda;b'Kenapa ya skrg kalo udah gofood malah minggu depannya ga dapet voc gofood lagi'
2022-02-06 21:08:07+00:00;albi.mb;b'saking seringnya gofood jam segini dicibinong sampe suka bbrp kali ketemu driver yg sama haha'
2022-02-06 21:08:07+00:00;albi.mb;b'saking seringnya gofood jam segini dicibinong sampe suka bbrp kali ketemu driver yg sama haha'
2022-02-06 21:28:23+00:00;Itsmeaaah;b'Gapesen makan laper mau gofood kasian mangnya jam segini mana ujan Gimana ye'
2022-02-06 21:28:23+00:00;Itsmeaaah;b'Gapesen makan laper mau gofood kasian mangnya jam segini mana ujan Gimana ye'
2022-02-06 22:24:06+00:00;AL;b'roladepisang Variant ChinoBengs Roti isi pisang dengan Krim Cappucino dan Topping Bengbeng Harga Rp15 000'
2022-02-06 22:24:06+00:00;AL;b'roladepisang Variant ChinoBengs Roti isi pisang dengan Krim Cappucino dan Topping Bengbeng Harga Rp15 000'
2022-02-06 22:42:40+00:00;inez-;b'zonajajan zonauang yg jual voucher gofood 25 80 mau dongg'
2022-02-06 22:42:40+00:00;inez-;b'zonajajan zonauang yg jual voucher gofood 25 80 mau dongg'
2022-02-06 22:43:39+00:00;Bubu;b'Wtb voc vc voucher gofood pot 25k 25 80 kalau bisa yang gofood zonauang Wtb wts sell buy beli jual'
2022-02-06 22:43:39+00:00;Bubu;b'Wtb voc vc voucher gofood pot 25k 25 80 kalau bisa yang gofood zonauang Wtb wts sell buy beli jual'
2022-02-06 22:45:42+00:00;cats are bastard but lovely;b'ada yg mau gaa voucher gofood gosend nih fee 1k aja semuanya sayang banget ga kepake mana yg gosend berakhir hari'
2022-02-06 22:45:42+00:00;cats are bastard but lovely;b'ada yg mau gaa voucher gofood gosend nih fee 1k aja semuanya sayang banget ga kepake mana yg gosend berakhir hari'
2022-02-06 22:46:38+00:00;Ziyu;b'WTB VOUCHER GOFOOD Potongan berapa aja sebutin Kalau ada yg udh goplus Drop fee zonauang zonauang'
2022-02-06 22:46:38+00:00;Ziyu;b'WTB VOUCHER GOFOOD Potongan berapa aja sebutin Kalau ada yg udh goplus Drop fee zonauang zonauang'
2022-02-06 22:50:16+00:00;?prem app, voc, game?READ BIO, tag after dm ????;b'Bismillah aku ready 8 voc gofood amp 10 ride zonauang'
2022-02-06 22:50:16+00:00;?prem app, voc, game?READ BIO, tag after dm ????;b'Bismillah aku ready 8 voc gofood amp 10 ride zonauang'
2022-02-06 22:52:15+00:00;?prem app, voc, game?READ BIO, tag after dm ????;b'GOFOOD 8 3rb voc GORIDE 10 3rb voc Fix TOLONG WA yaa'
2022-02-06 22:52:15+00:00;?prem app, voc, game?READ BIO, tag after dm ????;b'GOFOOD 8 3rb voc GORIDE 10 3rb voc Fix TOLONG WA yaa'
2022-02-06 22:52:55+00:00;dinda ?? MT AFTER DM;b'aku ada 10 voucher gofood sama 2 voucher goride fee 2k voc aja yaa zonauang zonajajan'
2022-02-06 22:52:55+00:00;dinda ?? MT AFTER DM;b'aku ada 10 voucher gofood sama 2 voucher goride fee 2k voc aja yaa zonauang zonajajan'
2022-02-06 22:54:36+00:00;terjebakfriendzone;b'Voc gofood kosong banget'
2022-02-06 22:54:36+00:00;terjebakfriendzone;b'Voc gofood kosong banget'
2022-02-06 23:02:35+00:00;Nana Dotori??;b'Gais kalo ada yang mau mesen gofood grabfood pake akun gua aja sini Soalnya saldo gua nyangkut dan gua gak premium'
2022-02-06 23:02:35+00:00;Nana Dotori??;b'Gais kalo ada yang mau mesen gofood grabfood pake akun gua aja sini Soalnya saldo gua nyangkut dan gua gak premium'
2022-02-06 23:03:37+00:00;Fla | ~Open (mt after dm/wa);b'Siapa yg need voc gofood fee 2k voc zonauang'
2022-02-06 23:03:37+00:00;Fla | ~Open (mt after dm/wa);b'Siapa yg need voc gofood fee 2k voc zonauang'
2022-02-06 23:15:01+00:00;ppp! patuhi rules.;b'need voc gofood yg 25 80 ppp'
2022-02-06 23:15:01+00:00;ppp! patuhi rules.;b'need voc gofood yg 25 80 ppp'
2022-02-06 23:29:59+00:00;Lampung Fess ON CEK RULES;b'Mau bagi voucher lagi nih geh kali ini voucher goride gocar untuk anak anak kost yg lebih membutuhkan yaw geh U'
2022-02-06 23:29:59+00:00;Lampung Fess ON CEK RULES;b'Mau bagi voucher lagi nih geh kali ini voucher goride gocar untuk anak anak kost yg lebih membutuhkan yaw geh U'
2022-02-06 23:32:55+00:00;A D N A N;b'udah 3 minggu gag dapet voucher gofood'
2022-02-06 23:32:55+00:00;A D N A N;b'udah 3 minggu gag dapet voucher gofood'
2022-02-06 23:36:34+00:00;Nanamyyy_;b'RT one of anaya s favorite food itu pecel leleee sejujurnya mereka sering bgt pesen kyk gofood pecel gitu ke kos trus nant'
2022-02-06 23:36:34+00:00;Nanamyyy_;b'RT one of anaya s favorite food itu pecel leleee sejujurnya mereka sering bgt pesen kyk gofood pecel gitu ke kos trus nant'
2022-02-06 23:41:58+00:00;????????????;b'Dipisah saja bu Membantu kerja pemulung Saya tinggal di kabupaten doyan jajan pesan Gofood Botol mi'
2022-02-06 23:41:58+00:00;????????????;b'Dipisah saja bu Membantu kerja pemulung Saya tinggal di kabupaten doyan jajan pesan Gofood Botol mi'
2022-02-06 23:43:52+00:00;dira² | Hi ????;b'ayokk masakkk kalo males ada gofood shopefood dan food food lainnya'
2022-02-06 23:43:52+00:00;dira² | Hi ????;b'ayokk masakkk kalo males ada gofood shopefood dan food food lainnya'
2022-02-06 23:52:47+00:00;yola win;b'hai wts voucher gofood fee seikhlasnya aja zonauang zonajajan'
2022-02-06 23:52:47+00:00;yola win;b'hai wts voucher gofood fee seikhlasnya aja zonauang zonajajan'
2022-02-06 23:58:35+00:00;Elvash.;b'hahaha temen gua ngantri boro dikota sendiri fi kota tetangga aja ngantri warasnya gofood aja'
2022-02-06 23:58:35+00:00;Elvash.;b'hahaha temen gua ngantri boro dikota sendiri fi kota tetangga aja ngantri warasnya gofood aja'
2022-02-06 23:59:31+00:00;sha —;b'wtb voucher gofood yang bisa sekarang zonauang'
2022-02-06 23:59:31+00:00;sha —;b'wtb voucher gofood yang bisa sekarang zonauang'
2022-02-07 00:03:44+00:00;?????????;b'pokoknya aku beli yg deket kosku nder di warteg biasanya kalo lgi bosen yg itu2 aja soalnya gofood jg sama itu2 aja menunya'
2022-02-07 00:03:44+00:00;?????????;b'pokoknya aku beli yg deket kosku nder di warteg biasanya kalo lgi bosen yg itu2 aja soalnya gofood jg sama itu2 aja menunya'
2022-02-07 00:08:51+00:00;.ƒƒ?? ?? tmsd ??;b'avwwww karena u dah bilang keren tunggu ya abang gofood otw rumah'
2022-02-07 00:08:51+00:00;.ƒƒ?? ?? tmsd ??;b'avwwww karena u dah bilang keren tunggu ya abang gofood otw rumah'
2022-02-07 00:11:00+00:00;McDonald's Indonesia;b'Yumm jadi pengen kan Yuk pesan aja mulai jam 5 11 pagi di McD terdekatmu atau pesan lewat McDelivery Menu ters'
2022-02-07 00:11:00+00:00;McDonald's Indonesia;b'Yumm jadi pengen kan Yuk pesan aja mulai jam 5 11 pagi di McD terdekatmu atau pesan lewat McDelivery Menu ters'
2022-02-07 00:13:12+00:00;Maulana Ichsan;b'Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400'
2022-02-07 00:13:12+00:00;Maulana Ichsan;b'Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400'
2022-02-07 00:14:32+00:00;SARIMI ??;b'Kaya gini sering sering terjadi tmen sni aku gofoodin mkanan sy rmah gw gabisa gofood anjer tmen ksian'
2022-02-07 00:14:32+00:00;SARIMI ??;b'Kaya gini sering sering terjadi tmen sni aku gofoodin mkanan sy rmah gw gabisa gofood anjer tmen ksian'
2022-02-07 00:15:11+00:00;??? tata (osd tag??);b'RT Kaya gini sering sering terjadi tmen sni aku gofoodin mkanan sy rmah gw gabisa gofood anjer tmen ksian'
2022-02-07 00:15:11+00:00;??? tata (osd tag??);b'RT Kaya gini sering sering terjadi tmen sni aku gofoodin mkanan sy rmah gw gabisa gofood anjer tmen ksian'
2022-02-07 00:15:32+00:00;??? tata (osd tag??);b'gofood in aku aja diterima dengan senang hati'
2022-02-07 00:15:32+00:00;??? tata (osd tag??);b'gofood in aku aja diterima dengan senang hati'
2022-02-07 00:16:17+00:00;deëmaz;b'gofood bisa kali gan cuma jaraknya jauh kalo shopeefood baru'
2022-02-07 00:16:17+00:00;deëmaz;b'gofood bisa kali gan cuma jaraknya jauh kalo shopeefood baru'
2022-02-07 00:17:18+00:00;Maulana Ichsan;b'Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400'
2022-02-07 00:17:18+00:00;Maulana Ichsan;b'Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400'
2022-02-07 00:17:33+00:00;busheesh //thoma worshipper !!;b'RT Kaeya banyak pesen makanan di wanmin terus dapet driver gofood namanya Itto Tehe'
2022-02-07 00:17:33+00:00;busheesh //thoma worshipper !!;b'RT Kaeya banyak pesen makanan di wanmin terus dapet driver gofood namanya Itto Tehe'
2022-02-07 00:18:13+00:00;lita : open?????;b'punten ka ini ada gofood'
2022-02-07 00:18:13+00:00;lita : open?????;b'punten ka ini ada gofood'
2022-02-07 00:20:05+00:00;???????????????? ???????????? ??;b'RT Ichsan Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400 gram'
2022-02-07 00:20:05+00:00;???????????????? ???????????? ??;b'RT Ichsan Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400 gram'
2022-02-07 00:22:53+00:00;?????????__???1?1?Y??;b'RT Ichsan Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400 gram'
2022-02-07 00:22:53+00:00;?????????__???1?1?Y??;b'RT Ichsan Bismillah ikhtiar cari rejeki open PO Ayam Bakar Taliwang kemasan berisi 1 ekor ayam kampung taliwang berat 400 gram'
2022-02-07 00:24:44+00:00;TURNITIN 2K & HAPUS AKUN;b'Wts Voucher goride gocar diskon 50 Voucher gofood diskon 10k Tags Kode promo gojek Yang lagi need butuh pr'
2022-02-07 00:24:44+00:00;TURNITIN 2K & HAPUS AKUN;b'Wts Voucher goride gocar diskon 50 Voucher gofood diskon 10k Tags Kode promo gojek Yang lagi need butuh pr'
2022-02-07 00:29:52+00:00;Fakhrizal Utama;b'Ada yg punya voucher gofood disc 25k atau disc 30'
2022-02-07 00:29:52+00:00;Fakhrizal Utama;b'Ada yg punya voucher gofood disc 25k atau disc 30'
2022-02-07 00:31:59+00:00;cepiopiopio;b'Ada yg dapat voc gofood Udah langganan gofood plus malah ga dapat voc Minggu ini'
2022-02-07 00:31:59+00:00;cepiopiopio;b'Ada yg dapat voc gofood Udah langganan gofood plus malah ga dapat voc Minggu ini'
2022-02-07 00:32:23+00:00;naya?| fb juseyo;b'Bayar gofood'
2022-02-07 00:32:23+00:00;naya?| fb juseyo;b'Bayar gofood'
2022-02-07 00:32:32+00:00;Ika Yuliana;b'89 bisa order gofood gak bund disitu'
2022-02-07 00:32:32+00:00;Ika Yuliana;b'89 bisa order gofood gak bund disitu'
2022-02-07 00:32:33+00:00;moonlighttt;b'Mau vouchee gofood zonauang'
2022-02-07 00:32:33+00:00;moonlighttt;b'Mau vouchee gofood zonauang'
2022-02-07 00:34:44+00:00;izy;b'Semoga yg jualan voucher goride gocar gofood masuk surga yaa helpful bngt'
2022-02-07 00:34:44+00:00;izy;b'Semoga yg jualan voucher goride gocar gofood masuk surga yaa helpful bngt'
2022-02-07 00:42:10+00:00;Sentya Febrinia;b'tumben amat gw ga dapet voucher gofood'
2022-02-07 00:42:10+00:00;Sentya Febrinia;b'tumben amat gw ga dapet voucher gofood'
2022-02-07 00:45:12+00:00;serafinlucas28;b'Wts gofood plus free ongkir up to 70rb minbel 40rb no voucher sayang subscribe 65rb jarang kepake zonauang'
2022-02-07 00:45:12+00:00;serafinlucas28;b'Wts gofood plus free ongkir up to 70rb minbel 40rb no voucher sayang subscribe 65rb jarang kepake zonauang'
2022-02-07 00:46:08+00:00;c;b'Ada 10 biji diskon gofood tapi gak akan gue pake enaknya dijual apa gimana y Tapi gue gada gopay kalau dijual pun'
2022-02-07 00:46:08+00:00;c;b'Ada 10 biji diskon gofood tapi gak akan gue pake enaknya dijual apa gimana y Tapi gue gada gopay kalau dijual pun'
2022-02-07 00:47:53+00:00;???sartika wahyuni???;b'Bisa bun kadang aku gofood kalo males masak'
2022-02-07 00:47:53+00:00;???sartika wahyuni???;b'Bisa bun kadang aku gofood kalo males masak'
2022-02-07 00:48:40+00:00;?prem app, voc, game?READ BIO, tag after dm ????;b'GOFOOD 2 3rb voc'
2022-02-07 00:48:40+00:00;?prem app, voc, game?READ BIO, tag after dm ????;b'GOFOOD 2 3rb voc'
2022-02-07 00:49:04+00:00;meow mau win??;b'Ada 10 biji voucher gofood tapi gak kepake karena gada duit ak Diapain ya kira2 kalau dijual sistemnya gimana'
2022-02-07 00:49:04+00:00;meow mau win??;b'Ada 10 biji voucher gofood tapi gak kepake karena gada duit ak Diapain ya kira2 kalau dijual sistemnya gimana'
2022-02-07 00:49:26+00:00;sin 90°;b'kamu cari pacar aja sin biar bisa ngerawat kamu kalo sakit biar ga gofood sama halodoc terus yang jagain kamu ya'
2022-02-07 00:49:26+00:00;sin 90°;b'kamu cari pacar aja sin biar bisa ngerawat kamu kalo sakit biar ga gofood sama halodoc terus yang jagain kamu ya'
2022-02-07 00:53:53+00:00;Shutup!;b'Ga kemana2 tpi gofood sama chekout shopee kenceng ya'
2022-02-07 00:53:53+00:00;Shutup!;b'Ga kemana2 tpi gofood sama chekout shopee kenceng ya'
2022-02-07 00:54:33+00:00;Asti;b'wtb voucher gofood selain 30 kalo bisa yg udah gofoodplus ya zonauang'
2022-02-07 00:54:33+00:00;Asti;b'wtb voucher gofood selain 30 kalo bisa yg udah gofoodplus ya zonauang'
2022-02-07 00:55:19+00:00;???sartika wahyuni???;b'Wkwkwk knp gk bisa gofood ya bun belum rame ya'
2022-02-07 00:55:19+00:00;???sartika wahyuni???;b'Wkwkwk knp gk bisa gofood ya bun belum rame ya'
2022-02-07 00:56:27+00:00;pathetic;b'ngopo guru PAI mbahas e ttg nikah nikah trs bu aku we lagi mikir nanti siang gofood apa ya'
2022-02-07 00:56:27+00:00;pathetic;b'ngopo guru PAI mbahas e ttg nikah nikah trs bu aku we lagi mikir nanti siang gofood apa ya'
2022-02-07 00:58:43+00:00;serafinlucas28;b'Aku dom tangerang bsd ya ada 3 akun gofood maksimal co tinggal 11 kali buat hari ini'
2022-02-07 00:58:43+00:00;serafinlucas28;b'Aku dom tangerang bsd ya ada 3 akun gofood maksimal co tinggal 11 kali buat hari ini'
2022-02-07 00:59:32+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz'
2022-02-07 00:59:32+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz'
2022-02-07 01:00:02+00:00;Kabar Malang;b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf'
2022-02-07 01:00:02+00:00;Kabar Malang;b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf'
2022-02-07 01:03:27+00:00;RM;b'mun binian gas d gofood'
2022-02-07 01:03:27+00:00;RM;b'mun binian gas d gofood'
2022-02-07 01:06:30+00:00;p.r.o;b'minggu ini 2 akun gojek ga dapet vocer gofood surem'
2022-02-07 01:06:30+00:00;p.r.o;b'minggu ini 2 akun gojek ga dapet vocer gofood surem'
2022-02-07 01:09:32+00:00;?F??a??t??h??a??n?;b'PROMO GOFOOD PAGI wajib coba si Buka nya yang jam 7 pagi an ya Janji Jiwa 55 80 Bittersweet Najla 55 80 R'
2022-02-07 01:09:32+00:00;?F??a??t??h??a??n?;b'PROMO GOFOOD PAGI wajib coba si Buka nya yang jam 7 pagi an ya Janji Jiwa 55 80 Bittersweet Najla 55 80 R'
2022-02-07 01:09:53+00:00;jul ? jual netflix spotify viu disney+ hbo vidio;b'ada yg punya voucher gofood gaa drop dongg zonaba zonauang'
2022-02-07 01:09:53+00:00;jul ? jual netflix spotify viu disney+ hbo vidio;b'ada yg punya voucher gofood gaa drop dongg zonaba zonauang'
2022-02-07 01:12:51+00:00;Dan || woobear ??;b'wtb voucher gofood 30 kalo bisa yg udah gofoodplus ya zonauang'
2022-02-07 01:12:51+00:00;Dan || woobear ??;b'wtb voucher gofood 30 kalo bisa yg udah gofoodplus ya zonauang'
2022-02-07 01:13:04+00:00;Sisilia Ikamei;b'Pesen gofood ternyata resto nya ada di dpn gang paling 200m dapet driver nya 5km dr rumah wkwkwk maap ya pak'
2022-02-07 01:13:04+00:00;Sisilia Ikamei;b'Pesen gofood ternyata resto nya ada di dpn gang paling 200m dapet driver nya 5km dr rumah wkwkwk maap ya pak'
2022-02-07 01:20:16+00:00;rura;b'Jadi di perumahan gue kalo ada yang isoman tuh rutin dikirimin makanan sampe 10 hari nder Jadi ada aja gi'
2022-02-07 01:20:16+00:00;rura;b'Jadi di perumahan gue kalo ada yang isoman tuh rutin dikirimin makanan sampe 10 hari nder Jadi ada aja gi'
2022-02-07 01:20:31+00:00;cupu-cupu ??;b'FESS Iya erl lha pilihannya juga adane less ice gofood ya gimana Tp rada ketolong sama cream cheese untungnya wkwkw'
2022-02-07 01:20:31+00:00;cupu-cupu ??;b'FESS Iya erl lha pilihannya juga adane less ice gofood ya gimana Tp rada ketolong sama cream cheese untungnya wkwkw'
2022-02-07 01:20:41+00:00;lati clouds ??;b'enaknya gofood ap yach'
2022-02-07 01:20:41+00:00;lati clouds ??;b'enaknya gofood ap yach'
2022-02-07 01:22:20+00:00;ta ?;b'voc gofood sama gocar nih yang mau langsung dm aja yok zonauang zonajajan'
2022-02-07 01:22:20+00:00;ta ?;b'voc gofood sama gocar nih yang mau langsung dm aja yok zonauang zonajajan'
2022-02-07 01:22:23+00:00;Mas Ojol Kawi ??;b'cb search google atau gofood biasanya kn ada'
2022-02-07 01:22:23+00:00;Mas Ojol Kawi ??;b'cb search google atau gofood biasanya kn ada'
2022-02-07 01:25:14+00:00;ppp! patuhi rules.;b'ppp drop voucher gofood sm goride dongg need bgt'
2022-02-07 01:25:14+00:00;ppp! patuhi rules.;b'ppp drop voucher gofood sm goride dongg need bgt'
2022-02-07 01:25:40+00:00;sugar glider;b'Heran bgt sama diri sendiri Setiap kasus covid naik gue selalu jadi rajin masak Padahal sebelumnya catering atau gofood terus'
2022-02-07 01:25:40+00:00;akun suka-suka;b'Mau beli fore malah kena rolling gofood hiks sedih bangetttt'
2022-02-07 01:25:40+00:00;sugar glider;b'Heran bgt sama diri sendiri Setiap kasus covid naik gue selalu jadi rajin masak Padahal sebelumnya catering atau gofood terus'
2022-02-07 01:25:40+00:00;akun suka-suka;b'Mau beli fore malah kena rolling gofood hiks sedih bangetttt'
2022-02-07 01:26:42+00:00;Dewi Lestari;b'tapi makanan yg kita mau udh close order jd we decide buat balik lagi dan pilih gofood aja'
2022-02-07 01:26:42+00:00;Dewi Lestari;b'tapi makanan yg kita mau udh close order jd we decide buat balik lagi dan pilih gofood aja'
2022-02-07 01:27:15+00:00;??? ??? ??;b'tetangga kos tiap hari makan gofood tapi token bunyi sampe kek orang jualan putu didiemin yaallah kok bisa ngga malu ya'
2022-02-07 01:27:15+00:00;??? ??? ??;b'tetangga kos tiap hari makan gofood tapi token bunyi sampe kek orang jualan putu didiemin yaallah kok bisa ngga malu ya'
2022-02-07 01:27:44+00:00;Biru;b'jule Sulit di mengerti semoga hari mu selalu Se'
